"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"1416","HJLI","Hancock Jaffe Laboratories, Inc.",239,"$17.21M","2018","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","HWC","Hancock Whitney Corporation",1754,"$3.01B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","HAFC","Hanmi Financial Corporation",881,"$553.92M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227883.5,172067,219664.5,162625,163642,134308.5,127278.5,161397
"1419","HONE","HarborOne Bancorp, Inc.",2658,"$891.61M","2016","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65417,27708,NA
"1420","HLIT","Harmonic Inc.",2296,"$590.52M","1995","Technology","Radio And Television Broadcasting And Communications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157896,938406,1397568,1284349,807671,649301,962004,506625.5,583791.5,593842,353700,418749.5,509118,388600
"1421","HARP","Harpoon Therapeutics, Inc.",705,"$355.69M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","HROW","Harrow Health, Inc.",2096,"$134.64M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","HBIO","Harvard Bioscience, Inc.",1043,"$94.35M","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70136,61933,69653,50957,77340.5,68525.5,90422,52000,123977.5,77326,93850,54706.5,47600,122100
"1424","HCAP","Harvest Capital Credit Corporation",2657,"$60.43M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17549,16518,22521,21044.5,25450,21900
"1425","HAS","Hasbro, Inc.",542,"$13.94B","n/a","Consumer Non-Durables","Recreational Products/Toys","August 7, 2018","Hasbro inc",NA,NA,"Unknown","Unknown",2039,2017,0,0,"Hasbro, Inc.",891612,1503077,2108467,2656613,2628120,1742327,1778647.5,1611807,1395931,1109826,1198214.5,904693,1033300,1398000
"1426","HA","Hawaiian Holdings, Inc.",1284,"$1.15B","n/a","Transportation","Air Freight/Delivery Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53300,121100,87300,618834,575340.5,542557,553981,522488.5,706440.5,989333,1208408,764669.5,832641,1050700
"1427","HWKN","Hawkins, Inc.",1993,"$473M","n/a","Consumer Durables","Specialty Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3265,4305,4525,4608.5,51014,37933,38010,22420,16465.5,20684,22381,24574,23730.5,27500
"1428","HWBK","Hawthorn Bancshares, Inc.",1176,"$138.7M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,1486,1033,1331,1280,1997,1917,2308,2065.5,1567,1882,1716,2139,NA
"1429","HYAC","Haymaker Acquisition Corp. II",2655,"$497M","2019","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","HAYN","Haynes International, Inc.",1536,"$373.77M","2007","Capital Goods","Steel/Iron Ore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14899.5,11606,159575,174531,109471.5,60892.5,104613,83481,41222.5,40338,55587,60451.5,71100,98000
"1431","HDS","HD Supply Holdings, Inc.",1839,"$6.65B","2013","Consumer Services","Office Equipment/Supplies/Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073600,1008286,1865900.5,1763199.5,2083148,1867300
"1432","HHR","HeadHunter Group PLC",898,"$910.5M","2019","Technology","Professional Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","HCAT","Health Catalyst, Inc",1855,"$1.45B","2019","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","HIIQ","Health Insurance Innovations, Inc.",906,"$260.09M","2013","Finance","Specialty Insurers","January 27, 2017","eHealth Insurance","Mountain View","California","Hacking","Financial",0,2017,37.397129,-122.057617,"Health Insurance Innovations, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,44318,45232,37334.5,71871,392852,322500
"1435","HSAC","Health Sciences Acquisitions Corporation",2653,"$142.31M","2019","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","HCSG","Healthcare Services Group, Inc.",1193,"$1.67B","1983","Health Care","Hospital/Nursing Management",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452489,377584,473196,486633,330612.5,301986.5,330133,346390,295306,328020.5,323439.5,271557,295373,738600
"1437","HQY","HealthEquity, Inc.",2254,"$3.72B","2014","Miscellaneous","Business Services","January 25, 2016","HealthEquity","Draper","Utah","Unintended Disclosure","Healthcare",0,2016,40.480554,-111.892012,"HealthEquity, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,101865,264500,295307.5,433236,541300
"1438","HQY","HealthEquity, Inc.",2254,"$3.72B","2014","Miscellaneous","Business Services","June 12, 2018","HealthEquity, Inc.",NA,"Utah","Hacking","Healthcare",16000,2018,37.09024,-95.712891,"HealthEquity, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,101865,264500,295307.5,433236,541300
"1439","HQY","HealthEquity, Inc.",2254,"$3.72B","2014","Miscellaneous","Business Services","November 27, 2018","Health equity inc",NA,NA,"Unknown","Unknown",189957,2018,0,0,"HealthEquity, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,101865,264500,295307.5,433236,541300
"1440","HQY","HealthEquity, Inc.",2254,"$3.72B","2014","Miscellaneous","Business Services","November 17, 2018","HealthEquity, Inc.",NA,"Utah","Hacking","Healthcare",165800,2018,39.32098,-111.093731,"HealthEquity, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,101865,264500,295307.5,433236,541300
"1441","HSTM","HealthStream, Inc.",1320,"$818.08M","2000","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15732,23063,19580,11933.5,16935,24208,94191,121883,88082,136179.5,111900,69773,104352,95900
"1442","HTLD","Heartland Express, Inc.",1110,"$1.69B","1986","Transportation","Trucking Freight/Courier Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448033,413615,553607,975537,802559.5,606226,599906,340001,336599.5,392317.5,492465.5,447247.5,416547,467700
"1443","HTLF","Heartland Financial USA, Inc.",1989,"$1.6B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10093,15930,24879,28042,28280,20792,21094,22641,25928.5,26272.5,46907.5,56636,81918,125500
"1444","HTBX","Heat Biologics, Inc.",129,"$17.71M","2013","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23763.5,16060.5,27456,418204.5,232795.5,220800
"1445","HEBT","Hebron Technology Co., Ltd.",1555,"$51.74M","2016","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15033.5,36024,12600
"1446","HSII","Heidrick & Struggles International, Inc.",1414,"$507.95M","1999","Technology","Diversified Commercial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195375,141614,245201,337724,224985.5,116440.5,117984,81696.5,65134.5,78607.5,73136,70975.5,82463,100500
"1447","HELE","Helen of Troy Limited",786,"$3.85B","n/a","Consumer Durables","Home Furnishings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209454,133065,176432,239365,179401.5,157394,154408,124572,116021,201891.5,205977.5,155005.5,125818,156259
"1448","HLIO","Helios Technologies, Inc.",1977,"$1.37B","n/a","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","HSDT","Helius Medical Technologies, Inc.",360,"$50.23M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","HMTV","Hemisphere Media Group, Inc.",532,"$468.53M","n/a","Consumer Services","Television Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15279,13802,22400,38237.5,64100,44100
"1451","HNNA","Hennessy Advisors, Inc.",2654,"$74.32M","n/a","Finance","Investment Managers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7135,11292,10011,10189,8700
"1452","HCAC","Hennessy Capital Acquisition Corp. IV",365,"$375.94M","2019","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453","HSIC","Henry Schein, Inc.",2328,"$9.14B","1995","Health Care","Medical Specialities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965088,666596,887940,1638888,1616006,1105526,895706,840913,677134,789452,829300,736070,912718,1589000
"1454","HEPA","Hepion Pharmaceuticals, Inc.",1039,"$8.46M","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455","HTBK","Heritage Commerce Corp",516,"$504.15M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21273,27699,32132,50205,42299.5,15632,41168,35826,21206.5,26620,46837,48687,81995.5,131100
"1456","HFWA","Heritage Financial Corporation",1392,"$965.58M","n/a","Finance","Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2403,2076,2948.5,4214,11917,15622,34037,23630,22792,64727.5,67335.5,58450,111155.5,187800
"1457","HCCI","Heritage-Crystal Clean, Inc.",1287,"$567.92M","2008","Basic Industries","Miscellaneous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7788,3988,6267,13582.5,28095.5,25835,27295,39350,34169,61383,68900
"1458","MLHR","Herman Miller, Inc.",1970,"$2.5B","n/a","Consumer Durables","Office Equipment/Supplies/Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350884,394900,608251,785857,445796.5,367130.5,381847,270296,268264.5,280508,357180,301255.5,329346,351600
"1459","HRTX","Heron Therapeutics, Inc.  ",913,"$1.48B","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103835,444909,499907.5,646918,975900
"1460","HSKA","Heska Corporation",2450,"$547.24M","1997","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6038,3660,5238,2793,3612.5,4445,7881,15994.5,15783,22094,52300,58027,62135,77100
"1461","HX","Hexindai Inc.",352,"$93.49M","2017","Finance","Finance: Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77400,45200
"1462","HFFG","HF Foods Group Inc.",953,"$433.15M","2017","Consumer Non-Durables","Food Distributors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463","HIBB","Hibbett Sports, Inc.",821,"$295.73M","1996","Consumer Services","Other Specialty Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279649,258305,459504,646520,396297,237872.5,347107,238428.5,274789.5,297194.5,327850,286041.5,530805,745100
"1464","SNLN","Highland/iBoxx Senior Loan ETF",862,"$231.74M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","HPJ","Highpower International Inc",1893,"$70.61M","n/a","Miscellaneous","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7950,24975,82271,26976,8089.5,15520,181201,51500,35298.5,90993,42700
"1466","HIHO","Highway Holdings Limited",327,"$6.31M","n/a","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2715,11097,21472,6574,6343,13004,6607.5,5517,8500,17423,17262,7779.5,6873.5,8000
"1467","HIMX","Himax Technologies, Inc.",344,"$316.75M","2006","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678403,808809,598455,532941.5,318108,240488,277422.5,5575925.5,5346760.5,2246435,2457083.5,4203107,3620700
"1468","HIFS","Hingham Institution for Savings",935,"$384.29M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,504.5,459.5,618,462,786,695.5,1402,2232.5,2147.5,2873,1769,2609,2600
"1469","HSGX","Histogenics Corporation",60,"$22.7M","2014","Health Care","Industrial Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76363,11400,14975,58073,73300
"1470","HCCH","HL Acquisitions Corp.",380,"$70.82M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","HMNF","HMN Financial, Inc.",1121,"$101.48M","n/a","Finance","Savings Institutions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,1050,1339.5,2953.5,2672,1800,2265,2281,3500,4650,1900.5,1917,NA,NA
"1472","HMSY","HMS Holdings Corp",1792,"$3.19B","1992","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90918,354594,612258,788400,875254.5,550156.5,475731,771733.5,619055.5,747425,926900,462488,400461,508100
"1473","HOLI","Hollysys Automation Technologies, Ltd.",766,"$944.35M","n/a","Energy","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,751,50626,199468.5,348337,167180.5,157684.5,376039.5,350024.5,226311.5,300526,285900
"1474","HOLX","Hologic, Inc.",2071,"$13.2B","1990","Health Care","Medical Electronics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953236,1588576,2732662,5303052,3328193,2994611.5,2081396,2150772,2721599.5,1846645,2084240.5,2244613.5,2320316,2480900
"1475","HBCP","Home Bancorp, Inc.",1808,"$350.7M","n/a","Finance","Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10823,10382,13159.5,6915,7290,7419,10513,4038,6752,14654,16600
"1476","HOMB","Home BancShares, Inc.",873,"$2.97B","2006","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111764,174554,258105,371653,316297.5,329308,271620,295712.5,371166,384133,462743,586961,765600
"1477","HFBL","Home Federal Bancorp, Inc. of Louisiana",1667,"$58.91M","n/a","Finance","Savings Institutions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120,1282,1003,1003,767,507,1219.5,1782,637,941,724.5,744,NA,NA
"1478","HMST","HomeStreet, Inc.",1404,"$643.36M","2012","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43706,80953.5,42788,109900,118384.5,180630,151500
"1479","HTBI","HomeTrust Bancshares, Inc.",1316,"$453.56M","2012","Finance","Savings Institutions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53540,35116,52908,49213,25935.5,34657,31000
"1480","FIXX","Homology Medicines, Inc.",932,"$831.4M","2018","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","HOFT","Hooker Furniture Corporation",877,"$211.06M","n/a","Consumer Durables","Home Furnishings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39970,57274,93261,112667,38635,37943.5,33634,28829.5,21927,23919.5,53998,49962.5,51746,57800
"1482","HOOK","HOOKIPA Pharma Inc.",2524,"$214.45M","2019","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","HOPE","Hope Bancorp, Inc.",637,"$1.7B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504918,329184.5,363161.5,443870,395040.5,467616.5,450483,477000
"1484","HBNC","Horizon Bancorp, Inc.",805,"$732.7M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4273.5,5905.5,3330,3129,8342,7329,4962,28711,24285.5,31317.5,33644,37421,54262,71100
"1485","HRZN","Horizon Technology Finance Corporation",528,"$159.82M","2010","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254143,66756,85532,80158,68919.5,69721,63597.5,49640,66377
"1486","HZNP","Horizon Therapeutics Public Limited Company",1465,"$5.15B","2011","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13989,431417,461392,1607857.5,2995396.5,3095715.5,2578491,1747200
"1487","HPT","Hospitality Properties Trust",1272,"$3.97B","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379007,407534,1150965,2110274,3518889.5,1746377,1299188,905672,1152565.5,890961.5,987554,893399,539843,759300
"1488","TWNK","Hostess Brands, Inc.",678,"$1.83B","2015","Consumer Non-Durables","Packaged Foods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7700,277180,1061449,841200
"1489","HOTH","Hoth Therapeutics, Inc.",2120,"$57.34M","2019","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","HMHC","Houghton Mifflin Harcourt Company",2131,"$739.68M","2013","Consumer Services","Books",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142200,328079,824800,610858.5,795408,635000
"1491","HWCC","Houston Wire & Cable Company",1895,"$75.24M","2006","Consumer Non-Durables","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382384,397334,196032,132609.5,107183,83173,55669,48591.5,51907.5,97478,33125,31015,28900
"1492","HOVNP","Hovnanian Enterprises Inc",1542,"$15M","n/a","Capital Goods","Homebuilding","August 18, 2008","Dominion Enterprises","Richmond","Virginia","Hacking","Business Other",92095,2008,37.542979,-77.469092,"Hovnanian Enterprises Inc",NA,NA,NA,NA,NA,4823,7129.5,8876.5,6600,5116,3200,6300,NA,NA
"1493","HBMD","Howard Bancorp, Inc.",719,"$282.21M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,800,1300,2200,1200,18196,16800
"1494","HTGM","HTG Molecular Diagnostics, Inc.",232,"$26.71M","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15851.5,12777.5,304686,1151900
"1495","HTHT","Huazhu Group Limited",1702,"$9.69B","2010","Consumer Services","Hotels/Resorts","February 19, 2013","Hotusa Group",NA,NA,"Hacking","Online Retailer",0,2013,37.09024,-95.712891,"Huazhu Group Limited",NA,NA,NA,NA,NA,109314.5,150421,80165.5,94996.5,118323.5,125449.5,139401.5,244340,495100
"1496","HUBG","Hub Group, Inc.",1982,"$1.47B","1996","Transportation","Oil Refining/Marketing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379698,335307,405744,449081,415249,219223,219332,217246,171300,285044.5,253361.5,204867.5,263456,302900
"1497","HSON","Hudson Global, Inc.",568,"$35.58M","n/a","Technology","Professional Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165220,216692,257804,181107,67552,67274,80940,55726,49534,25047.5,22870,27257,24688,25800
"1498","HDSN","Hudson Technologies, Inc.",124,"$21.48M","n/a","Consumer Durables","Industrial Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20288,21760,18000,50450,18346,41703.5,18192,79649.5,117305,74775,46841,112787,444278,332000
"1499","HHT","Huitao Technology Co., Ltd.",1548,"$21.5M","n/a","Basic Industries","Engineering & Construction","July 17, 2007","Kingston Technology Co.","Fountain Valley","California","Hacking","Business Other",27000,2007,33.709185,-117.95367,"Huitao Technology Co., Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","HBAN","Huntington Bancshares Incorporated",630,"$13.75B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903883,1223035,3072329,9057497,25383361.5,18800556.5,16528381.5,12630784,10051518.5,8960146,8935851.5,11769237,8712608,9001600
"1501","HBANN","Huntington Bancshares Incorporated",1438,"$2.7M","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4585,2434,NA
"1502","HBANO","Huntington Bancshares Incorporated",1407,"$21.06B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73703,25700,31400
"1503","HURC","Hurco Companies, Inc.",1666,"$215.94M","n/a","Capital Goods","Industrial Machinery/Components","June 2, 2014","Rowan Companies, Inc.",NA,"Maryland","Hacking","Healthcare",2,2014,39.045755,-76.641271,"Hurco Companies, Inc.",89225,60337,90910,120164,39163,21339,28080,16842.5,10324.5,24819.5,21513,10330,18370,24700
"1504","HURN","Huron Consulting Group Inc.",2325,"$1.4B","2004","Consumer Services","Professional Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36291,90946,196001,268289,354699,154299,97560,95153.5,94233,147762,175011,122347.5,114171,81700
"1505","HCM","Hutchison China MediTech Limited",1162,"$2.9B","2016","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25511,28457,86800
"1506","HBP","Huttig Building Products, Inc.",1021,"$59.72M","n/a","Consumer Services","RETAIL: Building Materials",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15835,9260.5,8700,65750.5,76200,48100
"1507","HVBC","HV Bancorp, Inc.",703,"$32.68M","2017","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","HYGS","Hydrogenics Corporation",725,"$285.08M","n/a","Basic Industries","Major Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10971,15061,11584,13060,8016.5,10443,9254,3940,27060.5,116936.5,45548,40666,56658,51700
"1509","HYRE","HyreCar Inc.",1080,"$47.93M","2018","Consumer Services","Rental/Leasing Companies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","IDSY","I.D. Systems, Inc.",2101,"$99.8M","1999","Capital Goods","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49342,76488,70268,29317,8300,17214.5,24510,18363,18176,20772.5,25861.5,10359,18461.5,26200
"1511","IIIV","i3 Verticals, Inc.",1199,"$618.61M","2018","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","IAC","IAC/InterActiveCorp",1378,"$21.47B","n/a","Consumer Services","Other Specialty Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4231462.5,2184355,2707240,3009084,2288146.5,1445349.5,1052855.5,898787,1030661,999205.5,830452.5,468439,611348,750000
"1513","IBKC","IBERIABANK Corporation",2388,"$3.63B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25092,21493,48227,124477,177247.5,200260,186092,152333,147357,160805,217574.5,259634,345412,306700
"1514","ICAD","icad inc.",2260,"$115.57M","n/a","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17468,15712,20780,16738,23049.5,23426,14795,9232,30450.5,58627.5,59250,26191.5,28332,31600
"1515","IEP","Icahn Enterprises L.P.",2376,"$13.6B","n/a","Capital Goods","Auto Parts:O.E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18906,21290,47903,31768,29236,23789.5,15711,9174,164870.5,174405,105896,97167,80156,95600
"1516","ICCH","ICC Holdings, Inc.",679,"$46.34M","2017","Finance","Property-Casualty Insurers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","ICFI","ICF International, Inc.",2579,"$1.59B","2006","Consumer Services","Professional Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65336.5,115612,118509,90732.5,86711.5,89318,74315,60776,79079,61061,67227.5,80967.5,90300
"1518","ICHR","Ichor Holdings",1143,"$477.19M","2016","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128789,556678,1237500
